date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:05:16	598/598	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Jul%202023%2016:05:27%20GMT	https://www.fai.gov/node/11737	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/node/11737.314.delayed	(from https://www.fai.gov/news/fai-announces-fac-093-introduction-supply-chain-risk-management)
12:05:17	36807/36807	---MC-	200	added ('OK')	text/html	etag:%221690646719%22	https://www.fai.gov/news/adobe-flash-issues-impacting-five-5-online-training-olt-courses	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/news/adobe-flash-issues-impacting-five-5-online-training-olt-courses.html	(from https://www.fai.gov/news?page=1)
12:05:17	92821/92821	---M--	200	added ('OK')	image/png	etag:%2216a95-5d88af390e8c0%22	https://www.fai.gov/sites/default/files/2022-02/whiteboard-course-stock_0.png	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/2022-02/whiteboard-course-stock_0.png	(from https://www.fai.gov/news?page=1)
12:05:17	38758/38758	---MC-	200	added ('OK')	text/html	etag:%221690646719%22	https://www.fai.gov/news/extensions-federal-acquisition-certifications-fac-and-continuous-learning-cl	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/news/extensions-federal-acquisition-certifications-fac-and-continuous-learning-cl.html	(from https://www.fai.gov/news?page=1)
12:05:18	40235/40235	---MC-	200	added ('OK')	text/html	etag:%221690646720%22	https://www.fai.gov/news?page=0	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/news02e4.html	(from https://www.fai.gov/news?page=1)
12:05:18	554/554	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Jul%202023%2016:05:20%20GMT	https://www.fai.gov/node/8718	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/node/8718.319.delayed	(from https://www.fai.gov/certification/legacy-fac-cor-recommended-training-courses)
12:05:19	0/-1	---M--	301	error ('')			https://www.fai.gov/node/5178	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/node/5178.31a.delayed	(from https://www.fai.gov/training/find-and-register-for-courses?order=field_start_end&sort=desc)
12:05:19	0/-1	---M--	301	error ('')			https://www.fai.gov/node/5178	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/node/5178.31b.delayed	(from https://www.fai.gov/training/find-and-register-for-courses?order=field_course_name&sort=desc)
12:05:19	0/-1	---M--	301	error ('')			https://www.fai.gov/node/5178	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/node/5178.31c.delayed	(from https://www.fai.gov/training/find-and-register-for-courses?order=field_address2&sort=desc)
12:05:19	0/-1	---M--	502	error ('')			https://www.fai.gov/themes/custom/uswds_base_fai/img/FAC_CL_flag.png	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/themes/custom/uswds_base_fai/img/FAC_CL_flag.html	(from https://www.fai.gov/training/continuous-learning-opportunities)
12:05:19	578/578	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Jul%202023%2016:05:21%20GMT	https://www.fai.gov/node/7601	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/node/7601.31d.delayed	(from https://www.fai.gov/media-library/item/role-contracting-officers-representative-cor)
12:05:20	27545/27545	---M--	200	added ('OK')	text/css	etag:%226b99-5ff70bc26723b%22	https://www.fai.gov/sites/default/files/css/css_Yd9nKdta2rzUSNi3HWUCMMWqGT0ZP45PkQIZiHkCBsM.css	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/css/css_Yd9nKdta2rzUSNi3HWUCMMWqGT0ZP45PkQIZiHkCBsM.css	(from https://www.fai.gov/media-library/collection/acquisition-seminars-2017)
12:05:20	486/486	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Jul%202023%2016:05:31%20GMT	https://www.fai.gov/node/7491	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/node/7491.31f.delayed	(from https://www.fai.gov/media-library/collection/acquisition-seminars-2017)
12:05:21	37164/37164	---MC-	200	added ('OK')	text/html	etag:%221690646723%22	https://www.fai.gov/media-library/topic/acquisition-seminars	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/media-library/topic/acquisition-seminars.html	(from https://www.fai.gov/media-library/collection/acquisition-seminars-2017)
12:05:21	40062/40062	---MC-	200	added ('OK')	text/html	etag:%221690646732%22	https://www.fai.gov/media-library/item/can-we-talk-information-disclosure	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/media-library/item/can-we-talk-information-disclosure.html	(from https://www.fai.gov/media-library/collection/acquisition-seminars-2017)
12:05:22	38820/38820	---MC-	200	added ('OK')	text/html	etag:%221690646723%22	https://www.fai.gov/media-library/item/learning-development-across-generations	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/media-library/item/learning-development-across-generations.html	(from https://www.fai.gov/media-library/collection/acquisition-seminars-2017)
12:05:22	0/-1	---M--	301	error ('')			https://www.fai.gov/node/6869	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/node/6869.324.delayed	(from https://www.fai.gov/tools/contracting-professionals-smart-guide?_ga=2.152458553.1816182748.1605379496-1345327228.1605379496)
12:05:22	0/-1	---M--	301	error ('')			https://www.fai.gov/node/8242	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/node/8242.325.delayed	(from https://www.fai.gov/training/acquisition-training-providers?_ga=2.161209077.951322567.1605708917-1261175969.1601918271)
12:05:22	37366/37366	---MC-	200	added ('OK')	text/html	etag:%221690646732%22	https://www.fai.gov/media-library/item/category-management-acquisition-seminar	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/media-library/item/category-management-acquisition-seminar.html	(from https://www.fai.gov/media-library/collection/acquisition-seminars-2017)
12:05:22	566/566	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Jul%202023%2016:05:24%20GMT	https://www.fai.gov/node/11625	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/node/11625.326.delayed	(from https://www.fai.gov/federal-acquisition-certification-fac-continuous-learning-cl)
12:05:23	0/-1	---M--	301	error ('')			https://www.fai.gov/tools/contracting-professional%e2%80%99s-career-roadmap	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/tools/contracting-professional%e2%80%99s-career-roadmap.327.delayed	(from https://www.fai.gov/federal-acquisition-certification-fac-continuous-learning-cl)
12:05:23	36909/36909	---MC-	200	added ('OK')	text/html	etag:%221690646733%22	https://www.fai.gov/media-library/item/lean-acquisition	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/media-library/item/lean-acquisition.html	(from https://www.fai.gov/media-library/collection/knowledge-nugget)
12:05:23	36744/36744	---MC-	200	added ('OK')	text/html	etag:%221690646725%22	https://www.fai.gov/media-library/item/what-pm	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/media-library/item/what-pm.html	(from https://www.fai.gov/media-library/collection/knowledge-nugget)
12:05:24	37364/37364	---MC-	200	added ('OK')	text/html	etag:%221690646734%22	https://www.fai.gov/media-library/item/category-management	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/media-library/item/category-management.html	(from https://www.fai.gov/media-library/collection/knowledge-nugget)
12:05:24	37331/37331	---MC-	200	added ('OK')	text/html	etag:%221690646735%22	https://www.fai.gov/media-library/item/prohibition-requesting-certified-cost-or-pricing-data-commercial-item	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/media-library/item/prohibition-requesting-certified-cost-or-pricing-data-commercial-item.html	(from https://www.fai.gov/media-library/collection/knowledge-nugget)
12:05:24	37409/37409	---MC-	200	added ('OK')	text/html	etag:%221690630895%22	https://www.fai.gov/media-library/item/best-value-continuum-0	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/media-library/item/best-value-continuum-0.html	(from https://www.fai.gov/media-library/collection/knowledge-nugget)
12:05:25	37532/37532	---MC-	200	added ('OK')	text/html	etag:%221690646735%22	https://www.fai.gov/media-library/item/innovation-and-far-guiding-principles	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/media-library/item/innovation-and-far-guiding-principles.html	(from https://www.fai.gov/media-library/collection/knowledge-nugget)
12:05:26	36740/36740	---MC-	200	added ('OK')	text/html	etag:%221690641249%22	https://www.fai.gov/media-library/item/contract-types	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/media-library/item/contract-types.html	(from https://www.fai.gov/media-library/collection/knowledge-nugget)
12:05:26	502/502	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Jul%202023%2016:05:28%20GMT	https://www.fai.gov/node/11686	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/node/11686.32f.delayed	(from https://www.fai.gov/resources/acquisition-excellence-2021-awards)
12:05:26	70378/70378	---M--	200	added ('OK')	image/png	etag:%22112ea-5dba0e7d1b73b%22	https://www.fai.gov/sites/default/files/Michelle.png	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/Michelle.png	(from https://www.fai.gov/resources/acquisition-excellence-2021-awards)
12:05:27	134573/134573	---M--	200	added ('OK')	image/jpeg	etag:%2220dad-5dba0f186618c%22	https://www.fai.gov/sites/default/files/Kelly%20Rubio.jpg	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/Kelly%20Rubio.jpg	(from https://www.fai.gov/resources/acquisition-excellence-2021-awards)
12:05:27	502/502	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Jul%202023%2016:05:37%20GMT	https://www.fai.gov/node/11700	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/node/11700.332.delayed	(from https://www.fai.gov/resources/acquisition-excellence-2020-awards)
12:05:27	76899/76899	---M--	200	added ('OK')	image/jpeg	etag:%2212c63-5cea95d05a840%22	https://www.fai.gov/sites/default/files/Hilary_Cole.jpg	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/Hilary_Cole.jpg	(from https://www.fai.gov/resources/acquisition-excellence-2020-awards)
12:05:27	235277/235277	---M--	200	added ('OK')	image/png	etag:%223970d-5cea95d05a840%22	https://www.fai.gov/sites/default/files/internet_isolation_team.png	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/internet_isolation_team.png	(from https://www.fai.gov/resources/acquisition-excellence-2020-awards)
12:05:28	458889/458889	---M--	200	added ('OK')	image/png	etag:%2270089-5cea95c3008c0%22	https://www.fai.gov/sites/default/files/DISA_team_members.png	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/DISA_team_members.png	(from https://www.fai.gov/resources/acquisition-excellence-2020-awards)
12:05:28	129962/129962	---M--	200	added ('OK')	image/jpeg	etag:%221fbaa-5cea95d05a840%22	https://www.fai.gov/sites/default/files/LTC_Wagner.jpg	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/LTC_Wagner.jpg	(from https://www.fai.gov/resources/acquisition-excellence-2020-awards)
12:05:28	604002/604002	---M--	200	added ('OK')	image/png	etag:%2293762-5cea95d05a840%22	https://www.fai.gov/sites/default/files/LTC_Wagner_Team.png	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/LTC_Wagner_Team.png	(from https://www.fai.gov/resources/acquisition-excellence-2020-awards)
12:05:28	107004/107004	---M--	200	added ('OK')	image/jpeg	etag:%221a1fc-5cea9648843c0%22	https://www.fai.gov/sites/default/files/Sarah_Clore.jpg	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/Sarah_Clore.jpg	(from https://www.fai.gov/resources/acquisition-excellence-2020-awards)
12:05:29	89745/89745	---M--	200	added ('OK')	image/jpeg	etag:%2215e91-5cea965119800%22	https://www.fai.gov/sites/default/files/William_Walters.jpg	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/William_Walters.jpg	(from https://www.fai.gov/resources/acquisition-excellence-2020-awards)
12:05:29	502/502	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Jul%202023%2016:05:31%20GMT	https://www.fai.gov/node/11699	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/node/11699.33a.delayed	(from https://www.fai.gov/resources/acquisition-excellence-2019-awards)
12:05:29	11359/11359	---M--	200	added ('OK')	image/jpeg	etag:%222c5f-5cea964978600%22	https://www.fai.gov/sites/default/files/Susan_Raymie.jpg	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/Susan_Raymie.jpg	(from https://www.fai.gov/resources/acquisition-excellence-2019-awards)
12:05:30	567914/567914	---M--	200	added ('OK')	image/jpeg	etag:%228aa6a-5cea95a0ab7c0%22	https://www.fai.gov/sites/default/files/CDR_Pitel_and_Team.jpg	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/CDR_Pitel_and_Team.jpg	(from https://www.fai.gov/resources/acquisition-excellence-2019-awards)
12:05:30	492520/492520	---M--	200	added ('OK')	image/jpeg	etag:%22783e8-5cea964a6c840%22	https://www.fai.gov/sites/default/files/Wayne_Vickers.jpg	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/Wayne_Vickers.jpg	(from https://www.fai.gov/resources/acquisition-excellence-2019-awards)
12:05:30	10664/10664	---M--	200	added ('OK')	image/jpeg	etag:%2229a8-5cea95d05a840%22	https://www.fai.gov/sites/default/files/Matthew_Waskiewicz.jpg	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/Matthew_Waskiewicz.jpg	(from https://www.fai.gov/resources/acquisition-excellence-2019-awards)
12:05:30	502/502	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Jul%202023%2016:05:41%20GMT	https://www.fai.gov/node/11698	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/node/11698.33f.delayed	(from https://www.fai.gov/resources/acquisition-excellence-2018-awards)
12:05:31	119574/119574	---M--	200	added ('OK')	image/jpeg	etag:%221d316-5cea95a0ab7c0%22	https://www.fai.gov/sites/default/files/CAO-Council-Award_Lesley-Field_John-Cavadias_Thomas-OLinn_1.JPG	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/CAO-Council-Award_Lesley-Field_John-Cavadias_Thomas-OLinn_1.jpg	(from https://www.fai.gov/resources/acquisition-excellence-2018-awards)
12:05:31	102241/102241	---M--	200	added ('OK')	image/jpeg	etag:%2218f61-5cea95a0ab7c0%22	https://www.fai.gov/sites/default/files/CAO-Council-Award_Lesley-Field_LTC-Jeffrey-LaFleur_Thomas-OLinn_3.JPG	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/CAO-Council-Award_Lesley-Field_LTC-Jeffrey-LaFleur_Thomas-OLinn_3.jpg	(from https://www.fai.gov/resources/acquisition-excellence-2018-awards)
12:05:32	502/502	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Jul%202023%2016:05:42%20GMT	https://www.fai.gov/node/11687	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/node/11687.344.delayed	(from https://www.fai.gov/resources/acquisition-excellence-2017-awards)
12:05:32	177955/177955	---M--	200	added ('OK')	image/jpeg	etag:%222b723-5cea959fb7580%22	https://www.fai.gov/sites/default/files/ACT-IAC_June2017_0416_DISA_Small-Business.jpg	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/ACT-IAC_June2017_0416_DISA_Small-Business.jpg	(from https://www.fai.gov/resources/acquisition-excellence-2017-awards)
12:05:32	104040/104040	---M--	200	added ('OK')	image/jpeg	etag:%2219668-5cea959fb7580%22	https://www.fai.gov/sites/default/files/ACT-IAC_June2017_0404_Douglas-Veatch.jpg	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/ACT-IAC_June2017_0404_Douglas-Veatch.jpg	(from https://www.fai.gov/resources/acquisition-excellence-2017-awards)
12:05:33	128237/128237	---M--	200	added ('OK')	image/jpeg	etag:%221f4ed-5cea959fb7580%22	https://www.fai.gov/sites/default/files/ACT-IAC_June2017_0410_AFICA.jpg	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/ACT-IAC_June2017_0410_AFICA.jpg	(from https://www.fai.gov/resources/acquisition-excellence-2017-awards)
12:05:33	502/502	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Jul%202023%2016:05:44%20GMT	https://www.fai.gov/node/11697	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/node/11697.348.delayed	(from https://www.fai.gov/resources/acquisition-excellence-2016-awards)
12:05:33	67120/67120	---M--	200	added ('OK')	image/jpeg	etag:%2210630-5cea959fb7580%22	https://www.fai.gov/sites/default/files/AE-2016-Team.jpg	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/AE-2016-Team.jpg	(from https://www.fai.gov/resources/acquisition-excellence-2016-awards)
12:05:34	67934/67934	---M--	200	added ('OK')	image/jpeg	etag:%221095e-5cea959fb7580%22	https://www.fai.gov/sites/default/files/AE-2016-Ind.jpg	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/AE-2016-Ind.jpg	(from https://www.fai.gov/resources/acquisition-excellence-2016-awards)
12:05:34	45994/45994	---M--	200	added ('OK')	image/jpeg	etag:%22b3aa-5cea959fb7580%22	https://www.fai.gov/sites/default/files/AE-2016-SB.jpg	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/AE-2016-SB.jpg	(from https://www.fai.gov/resources/acquisition-excellence-2016-awards)
12:05:34	438/438	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Jul%202023%2016:05:45%20GMT	https://www.fai.gov/node/11744	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/node/11744.34c.delayed	(from https://www.fai.gov/media-library/item/rpa-video)
12:05:35	598/598	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Jul%202023%2016:05:37%20GMT	https://www.fai.gov/node/11742	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/node/11742.34d.delayed	(from https://www.fai.gov/news/adobe-flash-issues-impacting-five-5-online-training-olt-courses)
12:05:35	650/650	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Jul%202023%2016:05:46%20GMT	https://www.fai.gov/node/11739	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/node/11739.34e.delayed	(from https://www.fai.gov/news/extensions-federal-acquisition-certifications-fac-and-continuous-learning-cl)
12:05:35	0/-1	---M--	502	error ('')			https://www.fai.gov/themes/custom/uswds_base_fai/img/FAC_CL_flag.png	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/themes/custom/uswds_base_fai/img/FAC_CL_flag.html	(from https://www.fai.gov/training/continuous-learning-opportunities)
12:05:35	13364431/13364431	---M--	200	added ('OK')	image/jpeg	etag:%22cbeccf-5cea95a0ab7c0%22	https://www.fai.gov/sites/default/files/CAO-Council-Award_Lesley-Field_Ryan-Byrd_Kimberly-Guest_Thomas-OLinn_2.JPG	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/CAO-Council-Award_Lesley-Field_Ryan-Byrd_Kimberly-Guest_Thomas-OLinn_2.jpg	(from https://www.fai.gov/resources/acquisition-excellence-2018-awards)
12:05:35	16446524/16446524	---M--	200	added ('OK')	image/jpeg	etag:%22faf43c-5cea95a0ab7c0%22	https://www.fai.gov/sites/default/files/CAO-Council-Award_Lesley-Field_Nathan-Briggs_Thomas-OLinn_5.JPG	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/CAO-Council-Award_Lesley-Field_Nathan-Briggs_Thomas-OLinn_5.jpg	(from https://www.fai.gov/resources/acquisition-excellence-2018-awards)
12:05:36	37266/37266	---MC-	200	added ('OK')	text/html	etag:%221690646737%22	https://www.fai.gov/media-library/collection/acquisition-seminars-2011	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/media-library/collection/acquisition-seminars-2011.html	(from https://www.fai.gov/media-library/topic/acquisition-seminars)
12:05:36	37414/37414	---MC-	200	added ('OK')	text/html	etag:%221690646746%22	https://www.fai.gov/media-library/collection/acquisition-seminars-2012	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/media-library/collection/acquisition-seminars-2012.html	(from https://www.fai.gov/media-library/topic/acquisition-seminars)
12:05:37	41606/41606	---MC-	200	added ('OK')	text/html	etag:%221690646738%22	https://www.fai.gov/media-library/collection/acquisition-seminars-2013	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/media-library/collection/acquisition-seminars-2013.html	(from https://www.fai.gov/media-library/topic/acquisition-seminars)
12:05:37	45315/45315	---MC-	200	added ('OK')	text/html	etag:%221690646747%22	https://www.fai.gov/media-library/collection/acquisition-seminars-2014	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/media-library/collection/acquisition-seminars-2014.html	(from https://www.fai.gov/media-library/topic/acquisition-seminars)
12:05:37	46630/46630	---MC-	200	added ('OK')	text/html	etag:%221690632428%22	https://www.fai.gov/media-library/collection/acquisition-seminars-2015	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/media-library/collection/acquisition-seminars-2015.html	(from https://www.fai.gov/media-library/topic/acquisition-seminars)
12:05:38	45768/45768	---MC-	200	added ('OK')	text/html	etag:%221690646748%22	https://www.fai.gov/media-library/collection/acquisition-seminars-2016	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/media-library/collection/acquisition-seminars-2016.html	(from https://www.fai.gov/media-library/topic/acquisition-seminars)
12:05:38	538/538	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Jul%202023%2016:05:40%20GMT	https://www.fai.gov/node/7614	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/node/7614.355.delayed	(from https://www.fai.gov/media-library/item/can-we-talk-information-disclosure)
12:05:38	526/526	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Jul%202023%2016:05:49%20GMT	https://www.fai.gov/node/7509	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/node/7509.356.delayed	(from https://www.fai.gov/media-library/item/can-we-talk-information-disclosure)
12:05:39	470/470	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Jul%202023%2016:05:41%20GMT	https://www.fai.gov/node/7644	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/node/7644.357.delayed	(from https://www.fai.gov/media-library/item/can-we-talk-information-disclosure)
12:05:39	42851/42851	---MC-	200	added ('OK')	text/html	etag:%221690646749%22	https://www.fai.gov/media-library/collection/can-we-talk	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/media-library/collection/can-we-talk.html	(from https://www.fai.gov/media-library/item/can-we-talk-information-disclosure)
12:05:40	718037/718037	---M--	200	added ('OK')	application/pdf	etag:%22af4d5-5d8ca68280580%22	https://www.fai.gov/sites/default/files/media-library/resource/2017-1-25_QandA_for_Can_We_Talk_AS.pdf	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/sites/default/files/media-library/resource/2017-1-25_QandA_for_Can_We_Talk_AS.pdf	(from https://www.fai.gov/media-library/item/can-we-talk-information-disclosure)
12:05:40	558/558	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Jul%202023%2016:05:42%20GMT	https://www.fai.gov/node/7630	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/node/7630.35a.delayed	(from https://www.fai.gov/media-library/item/learning-development-across-generations)
12:05:40	558/558	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Jul%202023%2016:05:51%20GMT	https://www.fai.gov/node/7632	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/node/7632.35b.delayed	(from https://www.fai.gov/media-library/item/category-management-acquisition-seminar)
12:05:40	466/466	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Jul%202023%2016:05:51%20GMT	https://www.fai.gov/node/7609	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/node/7609.35c.delayed	(from https://www.fai.gov/media-library/item/lean-acquisition)
12:05:41	430/430	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Jul%202023%2016:05:51%20GMT	https://www.fai.gov/node/7535	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/node/7535.35d.delayed	(from https://www.fai.gov/media-library/item/what-pm)
12:05:41	478/478	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Jul%202023%2016:05:52%20GMT	https://www.fai.gov/node/7600	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/node/7600.35e.delayed	(from https://www.fai.gov/media-library/item/category-management)
12:05:41	678/678	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Jul%202023%2016:05:44%20GMT	https://www.fai.gov/node/7610	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/node/7610.35f.delayed	(from https://www.fai.gov/media-library/item/prohibition-requesting-certified-cost-or-pricing-data-commercial-item)
12:05:42	490/490	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Jul%202023%2016:05:52%20GMT	https://www.fai.gov/node/8874	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/node/8874.360.delayed	(from https://www.fai.gov/media-library/item/best-value-continuum-0)
12:05:42	550/550	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Jul%202023%2016:05:44%20GMT	https://www.fai.gov/node/8876	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/node/8876.361.delayed	(from https://www.fai.gov/media-library/item/innovation-and-far-guiding-principles)
12:05:43	458/458	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Jul%202023%2016:05:53%20GMT	https://www.fai.gov/node/8875	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/node/8875.362.delayed	(from https://www.fai.gov/media-library/item/contract-types)
12:05:43	526/526	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Jul%202023%2016:05:45%20GMT	https://www.fai.gov/node/7504	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/node/7504.363.delayed	(from https://www.fai.gov/media-library/collection/acquisition-seminars-2011)
12:05:44	37755/37755	---MC-	200	added ('OK')	text/html	etag:%221690646754%22	https://www.fai.gov/media-library/item/effective-vendor-engagement	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/media-library/item/effective-vendor-engagement.html	(from https://www.fai.gov/media-library/collection/acquisition-seminars-2011)
12:05:44	526/526	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2029%20Jul%202023%2016:05:46%20GMT	https://www.fai.gov/node/7505	C:/Data/FAI_GOV/fai-static-local/fai-static-local/www.fai.gov/node/7505.365.delayed	(from https://www.fai.gov/media-library/collection/acquisition-seminars-2012)
